time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
81047,32713,34200,32185,34254,20109,21838,32323,32798,30738,18656,31006,28391,28999,28709,
81098,32771,34200,32185,34314,20101,21859,32302,32799,30723,18684,31013,28427,28945,28681,
81149,32692,34216,32229,34267,20109,21831,32309,32798,30681,18656,31013,28376,28937,28660,
81200,32736,34169,32272,34246,20124,21838,32302,32799,30723,18698,31040,28369,29006,28653,
81250,32764,34162,32171,34294,20109,21852,32316,32760,30703,18641,31034,28383,28907,28660,
81301,32742,34169,32272,34260,20116,21824,32316,32767,30710,18628,31076,28341,28945,28639,
81351,32779,34161,32215,34280,20116,21838,32323,32783,30724,18613,31013,28334,28976,28625,
81402,32779,34162,32228,34273,20131,21838,32330,32805,30730,18634,31020,28369,28922,28618,
81453,32764,34239,32185,34267,20101,21838,32323,32782,30695,18627,31006,28347,28906,28632,
81504,32706,34185,32185,34260,20101,21880,32316,32821,30696,18620,31013,28376,28945,28632,
81555,32750,34192,32279,34294,20109,21838,32309,32798,30737,18733,31048,28391,28899,28625,
81615,32749,34185,32200,34307,20116,21817,32309,32828,30709,18649,31027,28391,28937,28625,
81666,32757,34162,32243,34239,20109,21817,32302,32774,30730,18677,31034,28355,28907,28604,
81717,32721,34215,32206,34314,20086,21810,32323,32798,30717,18627,31027,28362,28914,28618,
81768,32706,34184,32222,34287,20116,21831,32323,32844,30751,18684,31013,28340,28945,28596,
81819,32779,34138,32279,34321,20116,21845,32309,32806,30717,18642,31076,28362,28983,28590,
81870,32742,34177,32185,34233,20116,21824,32323,32798,30710,18606,31013,28391,28914,28618,
81920,32713,34154,32178,34335,20094,21824,32316,32813,30703,18627,31027,28369,28922,28617,
81971,32750,34177,32200,34300,20123,21824,32309,32829,30709,18613,31041,28376,28929,28604,
82022,32728,34185,32185,34260,20123,21845,32309,32760,30696,18620,31013,28391,28960,28590,
82072,32814,34153,32222,34348,20116,21824,32323,32767,30689,18649,31048,28362,28914,28597,
82123,32742,34154,32200,34287,20131,21817,32288,32836,30696,18642,31048,28391,28960,28590,
82174,32771,34161,32199,34287,20109,21824,32302,32775,30716,18627,31069,28348,28945,28597,
82225,32734,34169,32178,34294,20116,21810,32302,32805,30752,18677,31006,28369,28914,28583,
82275,32735,34146,32207,34273,20109,21817,32295,32821,30704,18634,31006,28384,28906,28597,
82326,32729,34208,32207,34233,20116,21824,32302,32806,30710,18635,31077,28377,28907,28590,
82377,32728,34130,32201,34294,20116,21817,32316,32798,30695,18628,31069,28362,28907,28582,
82428,32771,34162,32199,34321,20116,21831,32316,32774,30717,18642,31013,28398,28915,28590,
82479,32735,34169,32207,34273,20101,21831,32316,32783,30717,18627,31041,28384,28914,28582,
82530,32713,34177,32228,34287,20123,21852,32316,32798,30703,18641,31062,28340,28960,28611,
82581,32742,34223,32200,34287,20116,21831,32309,32806,30717,18599,31055,28370,28929,28590,
82632,32829,34146,32229,34260,20086,21852,32309,32821,30703,18670,31048,28391,28960,28589,
82683,32714,34153,32264,34301,20101,21845,32316,32813,30751,18669,31020,28376,28937,28583,
82733,32721,34146,32215,34287,20108,21852,32309,32805,30696,18627,31006,28341,28884,28582,
82784,32713,34123,32257,34240,20108,21810,32295,32798,30716,18677,31041,28355,28907,28576,
82835,32734,34215,32242,34300,20079,21852,32323,32759,30717,18662,31027,28362,28960,28589,
82886,32778,34154,32221,34240,20116,21817,32309,32821,30793,18670,31076,28319,28907,28582,
82936,32728,34193,32221,34239,20101,21873,32302,32790,30724,18627,31020,28369,29006,28590,
82987,32778,34184,32200,34267,20123,21788,32309,32798,30723,18620,31013,28348,28952,28576,
83038,32720,34161,32215,34273,20123,21873,32316,32782,30682,18634,31020,28376,28914,28590,
83089,32764,34185,32200,34253,20123,21824,32316,32821,30814,18627,31034,28405,28891,28583,
83140,32785,34177,32185,34226,20109,21866,32309,32767,30696,18726,31027,28398,28968,28590,
83191,32749,34185,32192,34253,20123,21816,32309,32759,30717,18606,31020,28362,28952,28575,
83242,32719,34145,32185,34273,20101,21824,32309,32759,30779,18641,30999,28377,28906,28582,
83292,32734,34200,32214,34287,20109,21831,32316,32790,30732,18641,31013,28355,28945,28582,
83343,32749,34131,32185,34280,20116,21866,32309,32798,30815,18641,30992,28384,28952,28583,
83393,32764,34185,32222,34287,20124,21831,32302,32782,30723,18670,30999,28355,28891,28582,
83444,32713,34161,32200,34233,20124,21809,32330,32828,30703,18684,31055,28348,28991,28589,
83495,32735,34192,32214,34273,20101,21817,32316,32789,30723,18635,31005,28369,28953,28575,
83546,32706,34146,32236,34280,20101,21823,32316,32775,30696,18649,31026,28341,28937,28576,
83597,32720,34145,32249,34267,20101,21831,32316,32767,30814,18726,31034,28369,28960,28561,
83648,32764,34200,32229,34260,20109,21866,32309,32759,30716,18627,31013,28384,28907,28583,
83699,32764,34185,32200,34246,20116,21852,32309,32790,30674,18676,31013,28369,28907,28582,
83750,32721,34208,32186,34239,20109,21852,32329,32798,30716,18669,31048,28334,28915,28583,
83800,32735,34146,32178,34247,20123,21838,32316,32843,30731,18648,31034,28391,28929,28576,
83851,32743,34177,32179,34287,20101,21831,32323,32766,30697,18620,31020,28420,28922,28576,
83902,32815,34177,32222,34246,20109,21866,32309,32782,30731,18620,31027,28369,28914,28569,
83953,32728,34184,32179,34239,20094,21852,32309,32851,30695,18635,31020,28341,29028,28569,
84004,32771,34162,32178,34253,20109,21838,32316,32775,30717,18641,31048,28362,28937,28575,
84055,32743,34169,32214,34307,20101,21810,32302,32766,30716,18656,31090,28384,28899,28575,
84106,32707,34184,32221,34246,20109,21838,32316,32789,30745,18627,31041,28376,28930,28569,
84157,32735,34224,32251,34287,20109,21852,32323,32767,30695,18627,31027,28355,28914,28568,
84208,32764,34153,32229,34307,20101,21845,32309,32775,30704,18641,31041,28405,28899,28582,
84258,32742,34200,32221,34287,20116,21845,32316,32835,30717,18656,31062,28384,28944,28589,
84309,32749,34177,32208,34247,20109,21831,32309,32782,30709,18620,31055,28369,28930,28576,
84360,32785,34192,32171,34260,20101,21831,32323,32790,30703,18648,31034,28391,28906,28568,
84410,32757,34216,32185,34287,20109,21859,32309,32859,30766,18642,31041,28391,28891,28569,
84461,32743,34146,32193,34280,20109,21909,32309,32835,30710,18656,31006,28362,28906,28597,
84512,32728,34216,32250,34246,20116,21831,32295,32775,30724,18621,31020,28348,28960,28576,
84563,32771,34177,32199,34260,20101,21852,32316,32774,30774,18613,31027,28370,28922,28561,
84614,32786,34145,32214,34267,20116,21866,32295,32836,30737,18627,31063,28370,28922,28575,
84665,32764,34146,32185,34247,20101,21831,32316,32806,30724,18627,31020,28384,28990,28561,
84716,32749,34169,32200,34321,20146,21831,32323,32821,30737,18641,31020,28369,28952,28576,
