time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
47382,32734,34168,32206,34246,20108,21788,32322,32744,30716,18552,30809,40435,29080,28790,
47433,32706,34145,32177,34279,20116,21816,32323,32728,30667,18538,30766,40449,29141,28804,
47484,32692,34130,32170,34252,20101,21852,32309,32713,30695,18538,30794,40471,29187,28804,
47535,32727,34160,32213,34272,20108,21816,32295,32683,30800,18475,30788,40442,29087,28804,
47585,32706,34199,32162,34232,20116,21823,32309,32728,30702,18475,30788,40485,29080,28790,
47636,32734,34137,32257,34226,20123,21837,32302,32698,30765,18496,30759,40435,29072,28790,
47687,32706,34137,32199,34280,20101,21802,32302,32713,30668,18461,30802,39947,29065,28804,
47739,32706,34122,32176,34273,20123,21816,32316,32774,30675,18503,30823,37641,29003,28797,
47789,32756,34145,32198,34232,20086,21816,32309,32735,30709,18517,30816,36534,28965,28797,
47840,32705,34168,32249,34273,20123,21823,32322,32721,30681,18510,30844,35528,29011,28818,
47890,32727,34106,32220,34239,20108,21816,32302,32759,30681,18531,30844,34516,28988,28825,
47941,32727,34169,32191,34239,20101,21852,32302,32705,30765,18517,30844,32469,28942,28811,
47992,32734,34168,32156,34245,20086,21838,32309,32766,30674,18588,30858,31571,28943,28811,
48043,32727,34153,32206,34225,20123,21831,32322,32690,30702,18517,30872,30673,28942,28825,
48094,32749,34114,32192,34252,20108,21795,32302,32697,30703,18524,30837,30185,28973,28818,
48145,32727,34122,32155,34273,20123,21880,32295,32720,30687,18510,30872,29610,29011,28811,
48196,32698,34153,32163,34225,20123,21830,32302,32705,30681,18475,30893,29201,28996,28804,
48247,32713,34192,32206,34239,20108,21823,32295,32713,30695,18609,30922,29093,29042,28797,
48297,32778,34114,32278,34259,20108,21816,32315,32728,30702,18545,30936,29022,29034,28790,
48348,32734,34121,32206,34232,20116,21823,32316,32728,30710,18545,31000,28942,29027,28783,
48399,32756,34184,32213,34253,20093,21844,32308,32728,30709,18531,30992,28784,29088,28783,
48450,32748,34192,32220,34273,20108,21852,32295,32713,30716,18552,31049,28713,29049,28769,
48500,32749,34122,32227,34273,20093,21845,32323,32697,30743,18581,31014,28647,29065,28776,
48551,32748,34169,32177,34253,20131,21809,32316,32728,30695,18658,31021,28597,29066,28769,
48602,32727,34145,32184,34212,20108,21802,32323,32713,30715,18552,31077,28583,29050,28776,
48652,32749,34137,32213,34212,20116,21816,32316,32729,30688,18567,31098,28576,29088,28776,
48703,32684,34130,32171,34266,20101,21838,32302,32728,30668,18588,31035,28562,29035,28783,
48754,32706,34129,32156,34253,20101,21809,32309,32720,30674,18609,31112,28583,29095,28776,
48805,32735,34168,32170,34225,20109,21823,32316,32721,30688,18581,31063,28561,29049,28783,
48856,32699,34160,32170,34239,20101,21816,32316,32690,30716,18630,31035,28511,29065,28769,
48907,32720,34137,32163,34300,20116,21838,32302,32736,30681,18602,31084,28540,29042,28769,
48958,32721,34137,32170,34225,20116,21816,32309,32760,30695,18588,31070,28568,29034,28762,
49009,32735,34153,32206,34286,20108,21837,32309,32751,30674,18616,31056,28547,29034,28783,
49060,32763,34106,32220,34300,20101,21852,32309,32689,30674,18651,31084,28568,29034,28776,
49111,32720,34168,32228,34212,20093,21795,32309,32713,30675,18630,31035,28540,29065,28776,
49161,32742,34152,32213,34239,20108,21851,32302,32690,30688,18616,31070,28532,29057,28776,
49212,32756,34099,32199,34252,20093,21830,32309,32713,30737,18630,31105,28504,29095,28776,
49263,32742,34160,32213,34273,20101,21823,32302,32720,30701,18658,31099,28533,29027,28776,
49313,32720,34153,32206,34287,20116,21831,32302,32751,30709,18630,31048,28539,29034,28762,
49364,32727,34145,32220,34239,20108,21816,32329,32705,30688,18573,31041,28532,29049,28755,
49415,32734,34152,32191,34219,20101,21816,32316,32698,30758,18616,31056,28497,29042,28762,
49466,32807,34176,32170,34239,20116,21802,32295,32736,30674,18588,31084,28525,29049,28790,
49517,32763,34130,32221,34286,20093,21873,32322,32720,30688,18595,31056,28525,29049,28769,
49568,32749,34176,32213,34239,20116,21859,32302,32697,30674,18623,31070,28518,29064,28762,
49619,32763,34183,32213,34232,20086,21844,32316,32697,30730,18602,31049,28489,29026,28769,
